DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,TransactionNumber,Amount,InvoiceCurrencyUnit
BIS,EPSRC,11/08/2015,T&S UK - Accommodation,Programme Delivery Digital Economy,Jurys Inns Group Ltd,89387132,87.6,GBP
BIS,EPSRC,11/08/2015,Hospitality,Programme Delivery Digital Economy,Chartwells,89387279,229.92,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,89387339,8,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,89387339,3.7,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,89387339,3.95,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89387340,11.2,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,89387341,16.7,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,89387342,7,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89387343,5.2,GBP
BIS,EPSRC,11/08/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Unspecified,89387343,10.11,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Unspecified,89387344,25,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Unspecified,89387345,15.2,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Unspecified,89387346,20,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Programme Delivery Digital Economy,Unspecified,89387346,7,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Unspecified,89387347,1.5,GBP
BIS,EPSRC,11/08/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Unspecified,89387347,22,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Programme Delivery Infrastructure,Unspecified,89387347,5,GBP
BIS,EPSRC,11/08/2015,T&S UK - Subsistence,Programme Delivery Infrastructure,Unspecified,89387347,22.7,GBP
BIS,EPSRC,11/08/2015,Childcare Nursery,PSU HR,P&MM Limited,89387551,63.35,GBP
BIS,EPSRC,11/08/2015,Nursery Deductions,Balance Sheet,P&MM Limited,89387551,5279,GBP
BIS,EPSRC,12/08/2015,Other Staff Benefits,EPSRC Corporate Services,Oasis Operations Ltd,84352070,581.25,GBP
BIS,EPSRC,12/08/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Calder Conference Ltd,89371816,305.7,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381536,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381538,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381539,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381540,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381541,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381542,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89381543,160,GBP
BIS,EPSRC,12/08/2015,Printing & Stationery,JRS,PG Events Ltd,89383711,1323.61,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387134,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387136,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387138,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387140,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387142,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387144,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387145,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387147,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387149,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387152,73,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89387153,73,GBP
BIS,EPSRC,12/08/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,89387779,1.2,GBP
BIS,EPSRC,12/08/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,89387779,1.34,GBP
BIS,EPSRC,12/08/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,89387779,270,GBP
BIS,EPSRC,12/08/2015,Consumables,JRS,Ricoh Uk Ltd,89387947,9716.64,GBP
BIS,EPSRC,12/08/2015,Photocopy Costs,JRS,Oce (UK) Ltd,89387966,2516.42,GBP
BIS,EPSRC,12/08/2015,Equipment Rentals Under Operating Leases,JRS,Oce (UK) Ltd,89387980,218.7,GBP
BIS,EPSRC,12/08/2015,Equipment Rentals Under Operating Leases,JRS,Oce (UK) Ltd,89387988,229.63,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388019,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388021,160,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388022,160,GBP
BIS,EPSRC,12/08/2015,SSC Service Charges,PSU IS,Dell Corporation Ltd,89408196,840.96,GBP
BIS,EPSRC,12/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89408279,160,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.71,GBP
BIS,EPSRC,12/08/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89411168,26.74,GBP
BIS,EPSRC,12/08/2015,Equipment Rentals Under Operating Leases,JRS,Xerox Finance Ltd,89411174,425.8,GBP
BIS,EPSRC,12/08/2015,Equipment Rentals Under Operating Leases,JRS,Oce (UK) Ltd,89411179,218.7,GBP
BIS,EPSRC,12/08/2015,Equipment Rentals Under Operating Leases,JRS,Oce (UK) Ltd,89411183,571.9,GBP
BIS,EPSRC,12/08/2015,Equipment Rentals Under Operating Leases,JRS,Oce (UK) Ltd,89411191,218.7,GBP
BIS,EPSRC,12/08/2015,T&S UK - Accommodation,Programme Delivery Engineering,Unspecified,89411307,25,GBP
BIS,EPSRC,12/08/2015,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,89411307,28,GBP
BIS,EPSRC,12/08/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89411307,2.8,GBP
BIS,EPSRC,12/08/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89411307,6.3,GBP
BIS,EPSRC,12/08/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89411307,25,GBP
BIS,EPSRC,12/08/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89411307,75.62,GBP
BIS,EPSRC,13/08/2015,PAYE Payable Salaries,Balance Sheet,HM Revenue & Customs,89380532,86444.1,GBP
BIS,EPSRC,13/08/2015,NI Payable Salaries,Balance Sheet,HM Revenue & Customs,89380533,89793.69,GBP
BIS,EPSRC,13/08/2015,Student Loans,Balance Sheet,HM Revenue & Customs,89380534,4420,GBP
BIS,EPSRC,13/08/2015,Ers Pension Deductions - JSS,Balance Sheet,RCPS Pension,89380542,156778.27,GBP
BIS,EPSRC,13/08/2015,Ees Pension Deductions - JSS,Balance Sheet,RCPS Pension,89380543,36598.23,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89384858,1.76,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89384859,1.18,GBP
BIS,EPSRC,13/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388016,160,GBP
BIS,EPSRC,13/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388017,160,GBP
BIS,EPSRC,13/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388018,160,GBP
BIS,EPSRC,13/08/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89388023,160,GBP
BIS,EPSRC,13/08/2015,Consumables,JRS,Antalis McNaughton Limited,89411577,73.15,GBP
BIS,EPSRC,13/08/2015,Consumables,JRS,Antalis McNaughton Limited,89411577,333.3,GBP
BIS,EPSRC,13/08/2015,T&S UK - Other Charges,Admin RCUK Strategy Unit,Unspecified,89411774,6.8,GBP
BIS,EPSRC,13/08/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Unspecified,89411774,3.1,GBP
BIS,EPSRC,13/08/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Unspecified,89411774,10,GBP
BIS,EPSRC,13/08/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89411774,9.09,GBP
BIS,EPSRC,13/08/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89411774,12.1,GBP
BIS,EPSRC,13/08/2015,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,89411775,39.3,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,0.82,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,3.56,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,13.33,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,20.12,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,24.67,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,24.96,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,38.09,GBP
BIS,EPSRC,13/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89413196,54.79,GBP
BIS,EPSRC,13/08/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89413197,23.66,GBP
BIS,EPSRC,13/08/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89413197,24.62,GBP
BIS,EPSRC,13/08/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89413197,138.3,GBP
BIS,EPSRC,13/08/2015,Marketing & PR,Communications and Stakeholder Engagement,C3 Marketing Ltd,89413328,1128,GBP
BIS,EPSRC,13/08/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Holiday Inn Express Swindon,89413405,756,GBP
BIS,EPSRC,13/08/2015,T&S UK - Public Transport,Strategy,Addison Lee Plc,89414093,69.14,GBP
BIS,EPSRC,14/08/2015,Agency Staff,Programme Delivery Energy,Brook Street (Uk) Ltd,86477097,-6.12,GBP
BIS,EPSRC,14/08/2015,Agency Staff,JRS,Brook Street (Uk) Ltd,87627101,0.62,GBP
BIS,EPSRC,14/08/2015,Agency Staff,JRS,Brook Street (Uk) Ltd,87627101,3.12,GBP
BIS,EPSRC,14/08/2015,Agency Staff,JRS,Brook Street (Uk) Ltd,87627101,489.08,GBP
BIS,EPSRC,14/08/2015,Recruitment Costs,EPSRC Corporate Services,Agenda Resource Management Ltd,89380148,103.44,GBP
BIS,EPSRC,14/08/2015,Recruitment Costs,EPSRC Corporate Services,Agenda Resource Management Ltd,89380150,129.59,GBP
BIS,EPSRC,14/08/2015,Other Income,PSU Finance,Unspecified,89387175,6639.5,GBP
BIS,EPSRC,14/08/2015,Meetings & Catering,Programme Delivery Engineering,ADS Group Limited,89413563,6000,GBP
BIS,EPSRC,14/08/2015,Consumables,JRS,Premier Paper Group Ltd,89413937,571.39,GBP
BIS,EPSRC,14/08/2015,Consumables,JRS,Premier Paper Group Ltd,89413937,736.8,GBP
BIS,EPSRC,14/08/2015,Other Programme Costs,NC Physical Sciences,University of Durham,89414261,43653.91,GBP
BIS,EPSRC,14/08/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89414370,4.84,GBP
BIS,EPSRC,14/08/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89414370,5,GBP
BIS,EPSRC,14/08/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89414370,17.2,GBP
BIS,EPSRC,17/08/2015,Internal Audit,EPSRC Corporate Services,Biotechnology & Biological Sciences Research Council,82646508,194.54,GBP
BIS,EPSRC,17/08/2015,Legal & Professional Services,Programme Delivery Maths,Eversheds,88424096,8426.7,GBP
BIS,EPSRC,17/08/2015,Legal & Professional Services,Programme Delivery Maths,Eversheds,88424096,8521.8,GBP
BIS,EPSRC,17/08/2015,Legal & Professional Services,Programme Delivery Maths,Eversheds,88424096,42133.5,GBP
BIS,EPSRC,17/08/2015,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,89274135,3485.38,GBP
BIS,EPSRC,17/08/2015,Research Grant Expenditure,Healthcare Engineering,Biotechnology & Biological Sciences Research Council,89274180,7683.17,GBP
BIS,EPSRC,17/08/2015,Research Grant Expenditure,Manufacturing Engineering,Biotechnology & Biological Sciences Research Council,89274191,7644.27,GBP
BIS,EPSRC,17/08/2015,Research Grant Expenditure,Manufacturing Manufacturing,Biotechnology & Biological Sciences Research Council,89274195,6150.35,GBP
BIS,EPSRC,17/08/2015,Other Programme Costs,NC Infrastructure,Science & Technology Facilities Council,89320214,587296.75,GBP
BIS,EPSRC,17/08/2015,Legal & Professional Services,Turing Programme Delivery,Eversheds,89367419,5926.8,GBP
BIS,EPSRC,17/08/2015,Legal & Professional Services,Turing Programme Delivery,Eversheds,89367419,53155.2,GBP
BIS,EPSRC,17/08/2015,Secondments,Admin RCUK Strategy Unit,Biotechnology & Biological Sciences Research Council,89369011,12061.77,GBP
BIS,EPSRC,17/08/2015,Contract Staff,Admin RCUK Strategy Unit,Science & Technology Facilities Council,89370361,12440.58,GBP
BIS,EPSRC,17/08/2015,Legal & Professional Services,Programme Delivery Digital Economy,Science & Technology Facilities Council,89380159,10000,GBP
BIS,EPSRC,17/08/2015,Other Programme Costs,NC Infrastructure,Science & Technology Facilities Council,89382458,587296.75,GBP
BIS,EPSRC,17/08/2015,Other Programme Costs,NC Infrastructure,Science & Technology Facilities Council,89387827,-587296.75,GBP
BIS,EPSRC,17/08/2015,Health & Safety (inc. Medicals & Opticians),PSU HR,Swindon Occupational Medical Services Ltd,89415811,115,GBP
BIS,EPSRC,17/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89416168,0.82,GBP
BIS,EPSRC,17/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89416168,1.19,GBP
BIS,EPSRC,17/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89416168,7.49,GBP
BIS,EPSRC,17/08/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89416168,12.02,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Admin Business Innovation Director,Company Barclaycard Commercial,89416231,6.05,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Admin Business Innovation Director,Company Barclaycard Commercial,89416231,154.99,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Energy,Company Barclaycard Commercial,89416233,5.91,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Energy,Company Barclaycard Commercial,89416233,129.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Impact,Company Barclaycard Commercial,89416234,5.91,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Impact,Company Barclaycard Commercial,89416234,129.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Impact,Company Barclaycard Commercial,89416235,5.99,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Impact,Company Barclaycard Commercial,89416235,144.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,89416236,6.11,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Infrastructure,Company Barclaycard Commercial,89416236,164.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,89416237,6.11,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,89416237,164.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Engineering,Company Barclaycard Commercial,89416238,5.69,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Engineering,Company Barclaycard Commercial,89416238,94.99,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Engineering,Company Barclaycard Commercial,89416239,5.75,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Engineering,Company Barclaycard Commercial,89416239,104.99,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416240,6.04,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416240,153.59,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416241,6.04,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416241,153.59,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416242,6.6,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416242,246.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416243,6.23,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416243,185.39,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416244,164.99,GBP
BIS,EPSRC,17/08/2015,T&S UK - Flights,Admin Research Base Director,Company Barclaycard Commercial,89416245,69.98,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,89416246,32.48,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,89416247,64.79,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,89416248,13.45,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Engineering,Company Barclaycard Commercial,89416249,12.55,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Associate Director Operations,Company Barclaycard Commercial,89416250,127.2,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Company Barclaycard Commercial,89416251,59.41,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Maths,Company Barclaycard Commercial,89416252,56.23,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,89416253,68.38,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery ICT,Company Barclaycard Commercial,89416254,31.2,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,89416255,32.69,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,89416256,64.79,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Admin Business Innovation Director,Company Barclaycard Commercial,89416257,127.2,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Admin Business Innovation Director,Company Barclaycard Commercial,89416258,59.41,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Strategy,Company Barclaycard Commercial,89416259,59.41,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Strategy,Company Barclaycard Commercial,89416260,133.18,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Strategy,Company Barclaycard Commercial,89416261,133.18,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,89416262,133.18,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Strategy,Company Barclaycard Commercial,89416263,133.18,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Newton Programme Management Team,Company Barclaycard Commercial,89416264,99.89,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416265,87.04,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Company Barclaycard Commercial,89416266,50.04,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Engineering,Company Barclaycard Commercial,89416267,6.78,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Admin RCUK Strategy Unit,Company Barclaycard Commercial,89416268,6.78,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,89416269,91.36,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,89416270,91.36,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,89416271,91.36,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,89416272,91.36,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Programme Delivery Maths,Company Barclaycard Commercial,89416273,91.36,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,RCUK Executive Director,Company Barclaycard Commercial,89416274,63.4,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,89416275,43.56,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,89416276,163.09,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,89416277,65.4,GBP
BIS,EPSRC,17/08/2015,T&S UK - Other Charges,Programme Delivery Maths,Company Barclaycard Commercial,89416278,9.73,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Research Funding Programme,Company Barclaycard Commercial,89416279,65.4,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Research Funding Programme,Company Barclaycard Commercial,89416280,33.7,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Performance and Evaluation,Company Barclaycard Commercial,89416281,63.99,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,89416282,82.53,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,89416283,36.78,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,89416284,43.56,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Digital Economy,Company Barclaycard Commercial,89416285,89.11,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,89416286,29.71,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,89416287,29.71,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,89416288,15.55,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Energy,Company Barclaycard Commercial,89416289,28.21,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Chief Executive,Company Barclaycard Commercial,89416290,43.56,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,89416291,40.27,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,89416292,64.79,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,89416293,40.27,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Director RB/UR,Company Barclaycard Commercial,89416294,64.79,GBP
BIS,EPSRC,17/08/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Company Barclaycard Commercial,89416295,133.18,GBP
BIS,EPSRC,17/08/2015,T&S UK - Accommodation,Chief Executive,Company Barclaycard Commercial,89416296,3.07,GBP
